qid,query_expansion_mode,n_queries,query_gen_prompt_level,qpp,initial_retrieval_k_docs,first_step_ranker,reranker,context_words_limit,rag_prompt_level,relevance_score,faithfulness_score
118,decomposition,8,medium,no,100,both_concat,logits,15000,naive,2,0
118,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,1,1
118,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,2,0
118,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,1,1
118,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,2,1
118,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,2,1
118,decomposition,8,medium,no,50,both_concat,logits,10000,naive,2,1
118,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,2,1
118,decomposition,8,medium,no,50,both_concat,logits,15000,naive,2,0
118,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
118,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,2,1
118,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
118,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,2,0
118,none,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
118,none,8,advanced,no,100,both_concat,logits,10000,naive,2,1
118,none,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
118,none,8,advanced,no,100,both_concat,logits,15000,naive,2,1
118,none,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
118,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
118,none,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
118,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
118,none,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
118,none,8,advanced,no,50,both_concat,logits,10000,naive,2,1
118,none,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
118,none,8,advanced,no,50,both_concat,logits,15000,naive,2,1
118,none,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
118,none,8,advanced,no,50,both_fusion,logits,10000,naive,2,0
118,none,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
118,none,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
118,none,8,medium,no,100,both_concat,logits,10000,advanced,2,1
118,none,8,medium,no,100,both_concat,logits,10000,naive,2,1
118,none,8,medium,no,100,both_concat,logits,15000,advanced,2,1
118,none,8,medium,no,100,both_concat,logits,15000,naive,2,1
118,none,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
118,none,8,medium,no,100,both_fusion,logits,10000,naive,2,1
118,none,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
118,none,8,medium,no,100,both_fusion,logits,15000,naive,2,1
118,none,8,medium,no,50,both_concat,logits,10000,advanced,2,1
118,none,8,medium,no,50,both_concat,logits,10000,naive,2,1
118,none,8,medium,no,50,both_concat,logits,15000,advanced,2,1
118,none,8,medium,no,50,both_concat,logits,15000,naive,2,1
118,none,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
118,none,8,medium,no,50,both_fusion,logits,10000,naive,2,1
118,none,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
118,none,8,medium,no,50,both_fusion,logits,15000,naive,2,1
118,variants,8,advanced,no,100,both_concat,logits,10000,advanced,1,1
118,variants,8,advanced,no,100,both_concat,logits,10000,naive,2,1
118,variants,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
118,variants,8,advanced,no,100,both_concat,logits,15000,naive,2,1
118,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,2,0
118,variants,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
118,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,1,1
118,variants,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
118,variants,8,advanced,no,50,both_concat,logits,10000,advanced,1,1
118,variants,8,advanced,no,50,both_concat,logits,10000,naive,2,1
118,variants,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
118,variants,8,advanced,no,50,both_concat,logits,15000,naive,2,1
118,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,1,1
118,variants,8,advanced,no,50,both_fusion,logits,10000,naive,2,0
118,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,1,1
118,variants,8,advanced,no,50,both_fusion,logits,15000,naive,2,0
118,variants,8,medium,no,100,both_concat,logits,10000,advanced,2,0
118,variants,8,medium,no,100,both_concat,logits,10000,naive,2,1
118,variants,8,medium,no,100,both_concat,logits,15000,advanced,2,1
118,variants,8,medium,no,100,both_concat,logits,15000,naive,2,1
118,variants,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
118,variants,8,medium,no,100,both_fusion,logits,10000,naive,2,1
118,variants,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
118,variants,8,medium,no,100,both_fusion,logits,15000,naive,2,1
118,variants,8,medium,no,50,both_concat,logits,10000,advanced,1,1
118,variants,8,medium,no,50,both_concat,logits,10000,naive,2,1
118,variants,8,medium,no,50,both_concat,logits,15000,advanced,2,1
118,variants,8,medium,no,50,both_concat,logits,15000,naive,1,0
118,variants,8,medium,no,50,both_fusion,logits,10000,advanced,1,1
118,variants,8,medium,no,50,both_fusion,logits,10000,naive,2,1
118,variants,8,medium,no,50,both_fusion,logits,15000,advanced,1,1
118,variants,8,medium,no,50,both_fusion,logits,15000,naive,2,1
168,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,1,0
168,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,1,0
168,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,1,-1
168,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,1,-1
168,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,1,-1
168,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,1,0
168,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,1,-1
168,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,1,0
168,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,1,0
168,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,1,0
168,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,1,-1
168,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,1,-1
168,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,1,0
168,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,-1,-1
168,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,1,0
168,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,-1,0
168,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,1,0
168,decomposition,8,medium,no,100,both_concat,logits,10000,naive,1,0
168,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,1,-1
168,decomposition,8,medium,no,100,both_concat,logits,15000,naive,1,-1
168,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,1,-1
168,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,1,0
168,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,1,-1
168,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,1,-1
168,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,1,-1
168,decomposition,8,medium,no,50,both_concat,logits,10000,naive,1,0
168,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,1,-1
168,decomposition,8,medium,no,50,both_concat,logits,15000,naive,1,0
168,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,2,-1
168,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,1,-1
168,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,2,0
168,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,1,-1
168,none,8,advanced,no,100,both_concat,logits,10000,advanced,1,-1
168,none,8,advanced,no,100,both_concat,logits,10000,naive,1,-1
168,none,8,advanced,no,100,both_concat,logits,15000,advanced,0,-1
168,none,8,advanced,no,100,both_concat,logits,15000,naive,-1,-1
168,none,8,advanced,no,100,both_fusion,logits,10000,advanced,0,-1
168,none,8,advanced,no,100,both_fusion,logits,10000,naive,1,-1
168,none,8,advanced,no,100,both_fusion,logits,15000,advanced,1,0
168,none,8,advanced,no,100,both_fusion,logits,15000,naive,1,-1
168,none,8,advanced,no,50,both_concat,logits,10000,advanced,1,0
168,none,8,advanced,no,50,both_concat,logits,10000,naive,-1,-1
168,none,8,advanced,no,50,both_concat,logits,15000,advanced,1,0
168,none,8,advanced,no,50,both_concat,logits,15000,naive,1,-1
168,none,8,advanced,no,50,both_fusion,logits,10000,advanced,1,-1
168,none,8,advanced,no,50,both_fusion,logits,10000,naive,1,-1
168,none,8,advanced,no,50,both_fusion,logits,15000,advanced,1,0
168,none,8,advanced,no,50,both_fusion,logits,15000,naive,1,-1
168,none,8,medium,no,100,both_concat,logits,10000,advanced,1,-1
168,none,8,medium,no,100,both_concat,logits,10000,naive,1,-1
168,none,8,medium,no,100,both_concat,logits,15000,advanced,1,0
168,none,8,medium,no,100,both_concat,logits,15000,naive,-1,-1
168,none,8,medium,no,100,both_fusion,logits,10000,advanced,1,-1
168,none,8,medium,no,100,both_fusion,logits,10000,naive,1,-1
168,none,8,medium,no,100,both_fusion,logits,15000,advanced,1,0
168,none,8,medium,no,100,both_fusion,logits,15000,naive,1,-1
168,none,8,medium,no,50,both_concat,logits,10000,advanced,1,-1
168,none,8,medium,no,50,both_concat,logits,10000,naive,-1,-1
168,none,8,medium,no,50,both_concat,logits,15000,advanced,1,0
168,none,8,medium,no,50,both_concat,logits,15000,naive,-1,-1
168,none,8,medium,no,50,both_fusion,logits,10000,advanced,-1,-1
168,none,8,medium,no,50,both_fusion,logits,10000,naive,1,-1
168,none,8,medium,no,50,both_fusion,logits,15000,advanced,1,0
168,none,8,medium,no,50,both_fusion,logits,15000,naive,1,-1
168,variants,8,advanced,no,100,both_concat,logits,10000,advanced,1,0
168,variants,8,advanced,no,100,both_concat,logits,10000,naive,1,0
168,variants,8,advanced,no,100,both_concat,logits,15000,advanced,1,-1
168,variants,8,advanced,no,100,both_concat,logits,15000,naive,1,0
168,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,1,-1
168,variants,8,advanced,no,100,both_fusion,logits,10000,naive,1,0
168,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,1,0
168,variants,8,advanced,no,100,both_fusion,logits,15000,naive,1,0
168,variants,8,advanced,no,50,both_concat,logits,10000,advanced,1,0
168,variants,8,advanced,no,50,both_concat,logits,10000,naive,1,0
168,variants,8,advanced,no,50,both_concat,logits,15000,advanced,1,0
168,variants,8,advanced,no,50,both_concat,logits,15000,naive,1,0
168,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,1,0
168,variants,8,advanced,no,50,both_fusion,logits,10000,naive,-1,-1
168,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,-1,0
168,variants,8,advanced,no,50,both_fusion,logits,15000,naive,-1,0
168,variants,8,medium,no,100,both_concat,logits,10000,advanced,1,-1
168,variants,8,medium,no,100,both_concat,logits,10000,naive,1,-1
168,variants,8,medium,no,100,both_concat,logits,15000,advanced,1,-1
168,variants,8,medium,no,100,both_concat,logits,15000,naive,1,0
168,variants,8,medium,no,100,both_fusion,logits,10000,advanced,1,0
168,variants,8,medium,no,100,both_fusion,logits,10000,naive,1,0
168,variants,8,medium,no,100,both_fusion,logits,15000,advanced,1,0
168,variants,8,medium,no,100,both_fusion,logits,15000,naive,1,0
168,variants,8,medium,no,50,both_concat,logits,10000,advanced,1,-1
168,variants,8,medium,no,50,both_concat,logits,10000,naive,1,-1
168,variants,8,medium,no,50,both_concat,logits,15000,advanced,-1,-1
168,variants,8,medium,no,50,both_concat,logits,15000,naive,1,0
168,variants,8,medium,no,50,both_fusion,logits,10000,advanced,1,0
168,variants,8,medium,no,50,both_fusion,logits,10000,naive,1,0
168,variants,8,medium,no,50,both_fusion,logits,15000,advanced,1,0
168,variants,8,medium,no,50,both_fusion,logits,15000,naive,1,0
172,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,1,1
172,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,1,1
172,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
172,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,1,1
172,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,1,1
172,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
172,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,1,1
172,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
172,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,1,0
172,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,1,0
172,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,1,0
172,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,2,1
172,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,1,0
172,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
172,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,2,0
172,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
172,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,2,1
172,decomposition,8,medium,no,100,both_concat,logits,10000,naive,1,0
172,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,1,1
172,decomposition,8,medium,no,100,both_concat,logits,15000,naive,2,1
172,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
172,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,2,1
172,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,1,1
172,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,2,1
172,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,1,0
172,decomposition,8,medium,no,50,both_concat,logits,10000,naive,1,0
172,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,1,0
172,decomposition,8,medium,no,50,both_concat,logits,15000,naive,1,0
172,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,1,0
172,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,2,1
172,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,1,0
172,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,2,1
172,none,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
172,none,8,advanced,no,100,both_concat,logits,10000,naive,2,0
172,none,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
172,none,8,advanced,no,100,both_concat,logits,15000,naive,2,0
172,none,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
172,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,0
172,none,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
172,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
172,none,8,advanced,no,50,both_concat,logits,10000,advanced,1,1
172,none,8,advanced,no,50,both_concat,logits,10000,naive,2,0
172,none,8,advanced,no,50,both_concat,logits,15000,advanced,2,0
172,none,8,advanced,no,50,both_concat,logits,15000,naive,2,1
172,none,8,advanced,no,50,both_fusion,logits,10000,advanced,2,0
172,none,8,advanced,no,50,both_fusion,logits,10000,naive,2,0
172,none,8,advanced,no,50,both_fusion,logits,15000,advanced,2,0
172,none,8,advanced,no,50,both_fusion,logits,15000,naive,2,0
172,none,8,medium,no,100,both_concat,logits,10000,advanced,2,1
172,none,8,medium,no,100,both_concat,logits,10000,naive,2,0
172,none,8,medium,no,100,both_concat,logits,15000,advanced,2,1
172,none,8,medium,no,100,both_concat,logits,15000,naive,2,0
172,none,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
172,none,8,medium,no,100,both_fusion,logits,10000,naive,2,0
172,none,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
172,none,8,medium,no,100,both_fusion,logits,15000,naive,2,0
172,none,8,medium,no,50,both_concat,logits,10000,advanced,1,0
172,none,8,medium,no,50,both_concat,logits,10000,naive,2,0
172,none,8,medium,no,50,both_concat,logits,15000,advanced,1,1
172,none,8,medium,no,50,both_concat,logits,15000,naive,2,0
172,none,8,medium,no,50,both_fusion,logits,10000,advanced,1,0
172,none,8,medium,no,50,both_fusion,logits,10000,naive,2,0
172,none,8,medium,no,50,both_fusion,logits,15000,advanced,1,0
172,none,8,medium,no,50,both_fusion,logits,15000,naive,2,0
172,variants,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
172,variants,8,advanced,no,100,both_concat,logits,10000,naive,2,1
172,variants,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
172,variants,8,advanced,no,100,both_concat,logits,15000,naive,2,1
172,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
172,variants,8,advanced,no,100,both_fusion,logits,10000,naive,2,0
172,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
172,variants,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
172,variants,8,advanced,no,50,both_concat,logits,10000,advanced,1,0
172,variants,8,advanced,no,50,both_concat,logits,10000,naive,1,0
172,variants,8,advanced,no,50,both_concat,logits,15000,advanced,1,0
172,variants,8,advanced,no,50,both_concat,logits,15000,naive,1,0
172,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
172,variants,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
172,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
172,variants,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
172,variants,8,medium,no,100,both_concat,logits,10000,advanced,2,1
172,variants,8,medium,no,100,both_concat,logits,10000,naive,2,1
172,variants,8,medium,no,100,both_concat,logits,15000,advanced,2,1
172,variants,8,medium,no,100,both_concat,logits,15000,naive,2,1
172,variants,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
172,variants,8,medium,no,100,both_fusion,logits,10000,naive,2,1
172,variants,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
172,variants,8,medium,no,100,both_fusion,logits,15000,naive,2,1
172,variants,8,medium,no,50,both_concat,logits,10000,advanced,1,0
172,variants,8,medium,no,50,both_concat,logits,10000,naive,1,0
172,variants,8,medium,no,50,both_concat,logits,15000,advanced,1,0
172,variants,8,medium,no,50,both_concat,logits,15000,naive,1,0
172,variants,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
172,variants,8,medium,no,50,both_fusion,logits,10000,naive,2,1
172,variants,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
172,variants,8,medium,no,50,both_fusion,logits,15000,naive,2,1
173,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,1,0
173,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,2,0
173,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,1,0
173,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,2,0
173,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,1,0
